"","lat","lon","date","time"
"482",33.14532,-117.333693,"2011-08-17","21:46:12"
"483",33.14518,-117.333679,"2011-08-17","21:46:13"
"484",33.145046,-117.333669,"2011-08-17","21:46:14"
"485",33.144916,-117.333662,"2011-08-17","21:46:15"
"486",33.144803,-117.333661,"2011-08-17","21:46:16"
"487",33.144704,-117.333656,"2011-08-17","21:46:17"
"488",33.144543,-117.333652,"2011-08-17","21:46:19"
"489",33.144428,-117.333638,"2011-08-17","21:46:21"
"490",33.144303,-117.333645,"2011-08-17","21:46:23"
"491",33.144142,-117.333643,"2011-08-17","21:46:25"
"492",33.14405,-117.333638,"2011-08-17","21:46:26"
"493",33.143952,-117.333637,"2011-08-17","21:46:27"
"494",33.143856,-117.333636,"2011-08-17","21:46:28"
"495",33.143765,-117.333632,"2011-08-17","21:46:29"
"496",33.143585,-117.333619,"2011-08-17","21:46:31"
"497",33.143415,-117.333592,"2011-08-17","21:46:33"
"498",33.143256,-117.333576,"2011-08-17","21:46:35"
"499",33.143119,-117.33355,"2011-08-17","21:46:37"
"500",33.142985,-117.333527,"2011-08-17","21:46:39"
"501",33.142856,-117.333511,"2011-08-17","21:46:41"
"502",33.142755,-117.333489,"2011-08-17","21:46:43"
"503",33.142656,-117.333482,"2011-08-17","21:46:48"
"504",33.142571,-117.333459,"2011-08-17","21:46:53"
"505",33.142461,-117.333416,"2011-08-17","21:46:56"
"506",33.142365,-117.333379,"2011-08-17","21:46:59"
"507",33.142236,-117.333326,"2011-08-17","21:47:02"
"508",33.142083,-117.333261,"2011-08-17","21:47:04"
"509",33.141987,-117.333224,"2011-08-17","21:47:05"
"510",33.141886,-117.333181,"2011-08-17","21:47:06"
"511",33.14178,-117.333133,"2011-08-17","21:47:07"
"512",33.141673,-117.33308,"2011-08-17","21:47:08"
"513",33.141563,-117.333026,"2011-08-17","21:47:09"
"514",33.141444,-117.33297,"2011-08-17","21:47:10"
"515",33.141324,-117.332909,"2011-08-17","21:47:11"
"516",33.141194,-117.332851,"2011-08-17","21:47:12"
"517",33.141056,-117.332789,"2011-08-17","21:47:13"
"518",33.140918,-117.332721,"2011-08-17","21:47:14"
"519",33.140767,-117.332648,"2011-08-17","21:47:15"
"520",33.140616,-117.33257,"2011-08-17","21:47:16"
"521",33.140469,-117.332488,"2011-08-17","21:47:17"
"522",33.140304,-117.332412,"2011-08-17","21:47:18"
"523",33.140143,-117.33233,"2011-08-17","21:47:19"
"524",33.139984,-117.332254,"2011-08-17","21:47:20"
"525",33.139824,-117.332177,"2011-08-17","21:47:21"
"526",33.139663,-117.332098,"2011-08-17","21:47:22"
"527",33.139495,-117.332014,"2011-08-17","21:47:23"
"528",33.13933,-117.331929,"2011-08-17","21:47:24"
"529",33.139162,-117.331843,"2011-08-17","21:47:25"
"530",33.138984,-117.331752,"2011-08-17","21:47:26"
"531",33.138799,-117.331663,"2011-08-17","21:47:27"
"532",33.13861,-117.331572,"2011-08-17","21:47:28"
"533",33.138415,-117.331479,"2011-08-17","21:47:29"
"534",33.138219,-117.331372,"2011-08-17","21:47:30"
"535",33.138017,-117.331268,"2011-08-17","21:47:31"
"536",33.137814,-117.33116,"2011-08-17","21:47:32"
"537",33.137602,-117.331057,"2011-08-17","21:47:33"
"538",33.137387,-117.330946,"2011-08-17","21:47:34"
"539",33.137173,-117.330842,"2011-08-17","21:47:35"
"540",33.13696,-117.33073,"2011-08-17","21:47:36"
"541",33.136748,-117.330616,"2011-08-17","21:47:37"
"542",33.13653,-117.330506,"2011-08-17","21:47:38"
"543",33.136315,-117.330393,"2011-08-17","21:47:39"
"544",33.136097,-117.330278,"2011-08-17","21:47:40"
"545",33.135878,-117.330172,"2011-08-17","21:47:41"
"546",33.135669,-117.330065,"2011-08-17","21:47:42"
"547",33.135479,-117.329961,"2011-08-17","21:47:43"
"548",33.135318,-117.329882,"2011-08-17","21:47:44"
"549",33.13518,-117.329809,"2011-08-17","21:47:45"
"550",33.135062,-117.32975,"2011-08-17","21:47:46"
"551",33.134972,-117.329704,"2011-08-17","21:47:47"
"552",33.134851,-117.329636,"2011-08-17","21:47:49"
"553",33.134749,-117.329577,"2011-08-17","21:47:51"
"554",33.134665,-117.329532,"2011-08-17","21:47:54"
"555",33.13455,-117.329481,"2011-08-17","21:47:57"
"556",33.134447,-117.329438,"2011-08-17","21:47:59"
"557",33.134346,-117.329393,"2011-08-17","21:48:01"
"558",33.134245,-117.329339,"2011-08-17","21:48:03"
"559",33.134124,-117.329284,"2011-08-17","21:48:05"
"560",33.134008,-117.329218,"2011-08-17","21:48:07"
"561",33.133916,-117.329164,"2011-08-17","21:48:09"
"562",33.133816,-117.329103,"2011-08-17","21:48:12"
"563",33.13372,-117.329055,"2011-08-17","21:48:15"
"564",33.133635,-117.329012,"2011-08-17","21:48:17"
"565",33.133527,-117.32895,"2011-08-17","21:48:19"
"566",33.133417,-117.328887,"2011-08-17","21:48:21"
"567",33.133293,-117.328818,"2011-08-17","21:48:23"
"568",33.133152,-117.328752,"2011-08-17","21:48:25"
"569",33.133018,-117.328682,"2011-08-17","21:48:27"
"570",33.132867,-117.328597,"2011-08-17","21:48:29"
"571",33.132785,-117.328549,"2011-08-17","21:48:30"
"572",33.132634,-117.328456,"2011-08-17","21:48:32"
"573",33.132513,-117.328388,"2011-08-17","21:48:34"
"574",33.132402,-117.328328,"2011-08-17","21:48:36"
"575",33.132297,-117.328271,"2011-08-17","21:48:38"
"576",33.132187,-117.328206,"2011-08-17","21:48:40"
"577",33.132057,-117.32812,"2011-08-17","21:48:42"
"578",33.131888,-117.328025,"2011-08-17","21:48:44"
"579",33.131792,-117.327966,"2011-08-17","21:48:45"
"580",33.131688,-117.3279,"2011-08-17","21:48:46"
"581",33.131569,-117.327831,"2011-08-17","21:48:47"
"582",33.131443,-117.327758,"2011-08-17","21:48:48"
"583",33.131311,-117.327677,"2011-08-17","21:48:49"
"584",33.131169,-117.327597,"2011-08-17","21:48:50"
"585",33.131026,-117.32751,"2011-08-17","21:48:51"
"586",33.130874,-117.327422,"2011-08-17","21:48:52"
"587",33.130723,-117.327328,"2011-08-17","21:48:53"
"588",33.130563,-117.32723,"2011-08-17","21:48:54"
"589",33.130401,-117.327136,"2011-08-17","21:48:55"
"590",33.13024,-117.32704,"2011-08-17","21:48:56"
"591",33.130083,-117.32695,"2011-08-17","21:48:57"
"592",33.129947,-117.326873,"2011-08-17","21:48:58"
"593",33.129825,-117.326804,"2011-08-17","21:48:59"
"594",33.129724,-117.326736,"2011-08-17","21:49:00"
"595",33.129615,-117.326669,"2011-08-17","21:49:01"
"596",33.129511,-117.326604,"2011-08-17","21:49:02"
"597",33.129407,-117.326543,"2011-08-17","21:49:03"
"598",33.129312,-117.326483,"2011-08-17","21:49:04"
"599",33.129212,-117.326425,"2011-08-17","21:49:05"
"600",33.129115,-117.326366,"2011-08-17","21:49:06"
"601",33.129023,-117.326308,"2011-08-17","21:49:07"
"602",33.128925,-117.32625,"2011-08-17","21:49:08"
"603",33.128825,-117.326191,"2011-08-17","21:49:09"
"604",33.128721,-117.326126,"2011-08-17","21:49:10"
"605",33.128614,-117.326063,"2011-08-17","21:49:11"
"606",33.128515,-117.326007,"2011-08-17","21:49:12"
"607",33.128424,-117.325951,"2011-08-17","21:49:13"
"608",33.128336,-117.3259,"2011-08-17","21:49:14"
"609",33.128183,-117.325804,"2011-08-17","21:49:16"
"610",33.12803,-117.325712,"2011-08-17","21:49:18"
"611",33.127943,-117.325662,"2011-08-17","21:49:19"
"612",33.127849,-117.325608,"2011-08-17","21:49:20"
"613",33.127755,-117.325545,"2011-08-17","21:49:21"
"614",33.127658,-117.325483,"2011-08-17","21:49:22"
"615",33.127564,-117.325427,"2011-08-17","21:49:23"
"616",33.127469,-117.325376,"2011-08-17","21:49:24"
"617",33.127378,-117.325325,"2011-08-17","21:49:25"
"618",33.127292,-117.32527,"2011-08-17","21:49:26"
"619",33.127205,-117.325216,"2011-08-17","21:49:27"
"620",33.127119,-117.325162,"2011-08-17","21:49:28"
"621",33.127028,-117.325105,"2011-08-17","21:49:29"
"622",33.126934,-117.325052,"2011-08-17","21:49:30"
"623",33.126844,-117.325002,"2011-08-17","21:49:31"
"624",33.126751,-117.324946,"2011-08-17","21:49:32"
"625",33.126655,-117.324886,"2011-08-17","21:49:33"
"626",33.126554,-117.324827,"2011-08-17","21:49:34"
"627",33.126448,-117.324767,"2011-08-17","21:49:35"
"628",33.126339,-117.3247,"2011-08-17","21:49:36"
"629",33.126227,-117.324635,"2011-08-17","21:49:37"
"630",33.126117,-117.324564,"2011-08-17","21:49:38"
"631",33.126008,-117.324496,"2011-08-17","21:49:39"
"632",33.125898,-117.324428,"2011-08-17","21:49:40"
"633",33.125792,-117.324365,"2011-08-17","21:49:41"
"634",33.125685,-117.324302,"2011-08-17","21:49:42"
"635",33.125581,-117.324241,"2011-08-17","21:49:43"
"636",33.125484,-117.32418,"2011-08-17","21:49:44"
"637",33.125392,-117.324123,"2011-08-17","21:49:45"
"638",33.125305,-117.324068,"2011-08-17","21:49:46"
"639",33.125223,-117.324014,"2011-08-17","21:49:47"
"640",33.125142,-117.323964,"2011-08-17","21:49:48"
"641",33.125059,-117.323916,"2011-08-17","21:49:49"
"642",33.124975,-117.323869,"2011-08-17","21:49:50"
"643",33.124889,-117.323817,"2011-08-17","21:49:51"
"644",33.124802,-117.323766,"2011-08-17","21:49:52"
"645",33.124713,-117.32371,"2011-08-17","21:49:53"
"646",33.124619,-117.323654,"2011-08-17","21:49:54"
"647",33.124523,-117.323599,"2011-08-17","21:49:55"
"648",33.124424,-117.323539,"2011-08-17","21:49:56"
"649",33.124317,-117.323479,"2011-08-17","21:49:57"
"650",33.12421,-117.323412,"2011-08-17","21:49:58"
"651",33.124098,-117.32335,"2011-08-17","21:49:59"
"652",33.123983,-117.323285,"2011-08-17","21:50:00"
"653",33.123868,-117.323218,"2011-08-17","21:50:01"
"654",33.123758,-117.323148,"2011-08-17","21:50:02"
"655",33.123646,-117.323083,"2011-08-17","21:50:03"
"656",33.123542,-117.32302,"2011-08-17","21:50:04"
"657",33.123445,-117.322966,"2011-08-17","21:50:05"
"658",33.123354,-117.32291,"2011-08-17","21:50:06"
"659",33.123267,-117.32286,"2011-08-17","21:50:07"
"660",33.123178,-117.32281,"2011-08-17","21:50:08"
"661",33.123095,-117.322765,"2011-08-17","21:50:09"
"662",33.122938,-117.322664,"2011-08-17","21:50:11"
"663",33.122778,-117.322566,"2011-08-17","21:50:13"
"664",33.122695,-117.322512,"2011-08-17","21:50:14"
"665",33.122604,-117.322457,"2011-08-17","21:50:15"
"666",33.122509,-117.322403,"2011-08-17","21:50:16"
"667",33.122408,-117.322348,"2011-08-17","21:50:17"
"668",33.122303,-117.322288,"2011-08-17","21:50:18"
"669",33.122197,-117.322226,"2011-08-17","21:50:19"
"670",33.122091,-117.322157,"2011-08-17","21:50:20"
"671",33.12197,-117.322089,"2011-08-17","21:50:21"
"672",33.121831,-117.322018,"2011-08-17","21:50:22"
"673",33.121707,-117.321937,"2011-08-17","21:50:23"
"674",33.121578,-117.321856,"2011-08-17","21:50:24"
"675",33.121454,-117.321773,"2011-08-17","21:50:25"
"676",33.121339,-117.321708,"2011-08-17","21:50:26"
"677",33.121246,-117.321649,"2011-08-17","21:50:27"
"678",33.12111,-117.321567,"2011-08-17","21:50:29"
"679",33.121012,-117.321506,"2011-08-17","21:50:31"
"680",33.120912,-117.321448,"2011-08-17","21:50:33"
"681",33.120803,-117.321385,"2011-08-17","21:50:35"
"682",33.120677,-117.321311,"2011-08-17","21:50:37"
"683",33.120534,-117.321228,"2011-08-17","21:50:39"
"684",33.120378,-117.321127,"2011-08-17","21:50:41"
"685",33.120297,-117.321075,"2011-08-17","21:50:42"
"686",33.120209,-117.321022,"2011-08-17","21:50:43"
"687",33.120116,-117.320964,"2011-08-17","21:50:44"
"688",33.120015,-117.320909,"2011-08-17","21:50:45"
"689",33.11991,-117.320845,"2011-08-17","21:50:46"
"690",33.119799,-117.320785,"2011-08-17","21:50:47"
"691",33.119685,-117.320715,"2011-08-17","21:50:48"
"692",33.119564,-117.320641,"2011-08-17","21:50:49"
"693",33.11944,-117.320562,"2011-08-17","21:50:50"
"694",33.119318,-117.320484,"2011-08-17","21:50:51"
"695",33.119194,-117.320406,"2011-08-17","21:50:52"
"696",33.11907,-117.320331,"2011-08-17","21:50:53"
"697",33.118942,-117.32026,"2011-08-17","21:50:54"
"698",33.118815,-117.320192,"2011-08-17","21:50:55"
"699",33.118694,-117.320112,"2011-08-17","21:50:56"
"700",33.118574,-117.320041,"2011-08-17","21:50:57"
"701",33.11845,-117.319969,"2011-08-17","21:50:58"
"702",33.118329,-117.319894,"2011-08-17","21:50:59"
"703",33.118208,-117.319826,"2011-08-17","21:51:00"
"704",33.118084,-117.319753,"2011-08-17","21:51:01"
"705",33.11795,-117.319678,"2011-08-17","21:51:02"
"706",33.117818,-117.319594,"2011-08-17","21:51:03"
"707",33.117689,-117.319513,"2011-08-17","21:51:04"
"708",33.117551,-117.31943,"2011-08-17","21:51:05"
"709",33.117408,-117.319347,"2011-08-17","21:51:06"
"710",33.117259,-117.31926,"2011-08-17","21:51:07"
"711",33.117112,-117.319174,"2011-08-17","21:51:08"
"712",33.116957,-117.319082,"2011-08-17","21:51:09"
"713",33.116794,-117.318991,"2011-08-17","21:51:10"
"714",33.116637,-117.318892,"2011-08-17","21:51:11"
"715",33.116477,-117.318796,"2011-08-17","21:51:12"
"716",33.116317,-117.318698,"2011-08-17","21:51:13"
"717",33.116159,-117.318598,"2011-08-17","21:51:14"
"718",33.116005,-117.318503,"2011-08-17","21:51:15"
"719",33.115847,-117.318407,"2011-08-17","21:51:16"
"720",33.115691,-117.318308,"2011-08-17","21:51:17"
"721",33.115538,-117.318215,"2011-08-17","21:51:18"
"722",33.115385,-117.318123,"2011-08-17","21:51:19"
"723",33.115226,-117.318028,"2011-08-17","21:51:20"
"724",33.115065,-117.317931,"2011-08-17","21:51:21"
"725",33.114904,-117.317836,"2011-08-17","21:51:22"
"726",33.114746,-117.317738,"2011-08-17","21:51:23"
"727",33.11458,-117.317634,"2011-08-17","21:51:24"
"728",33.114411,-117.317538,"2011-08-17","21:51:25"
"729",33.114239,-117.317441,"2011-08-17","21:51:26"
"730",33.114066,-117.317342,"2011-08-17","21:51:27"
"731",33.113889,-117.317238,"2011-08-17","21:51:28"
"732",33.113714,-117.317132,"2011-08-17","21:51:29"
"733",33.113543,-117.317026,"2011-08-17","21:51:30"
"734",33.113369,-117.316924,"2011-08-17","21:51:31"
"735",33.113195,-117.316821,"2011-08-17","21:51:32"
"736",33.113024,-117.316715,"2011-08-17","21:51:33"
"737",33.112845,-117.316614,"2011-08-17","21:51:34"
"738",33.112669,-117.316507,"2011-08-17","21:51:35"
"739",33.112489,-117.316401,"2011-08-17","21:51:36"
"740",33.112303,-117.316297,"2011-08-17","21:51:37"
"741",33.112114,-117.316192,"2011-08-17","21:51:38"
"742",33.111929,-117.31608,"2011-08-17","21:51:39"
"743",33.111742,-117.315964,"2011-08-17","21:51:40"
"744",33.111547,-117.315847,"2011-08-17","21:51:41"
"745",33.11135,-117.315729,"2011-08-17","21:51:42"
"746",33.111147,-117.315607,"2011-08-17","21:51:43"
"747",33.110945,-117.315485,"2011-08-17","21:51:44"
"748",33.110733,-117.315361,"2011-08-17","21:51:45"
"749",33.110515,-117.315231,"2011-08-17","21:51:46"
"750",33.110296,-117.315099,"2011-08-17","21:51:47"
"751",33.110076,-117.314966,"2011-08-17","21:51:48"
"752",33.109857,-117.314831,"2011-08-17","21:51:49"
"753",33.109641,-117.314696,"2011-08-17","21:51:50"
"754",33.109428,-117.314565,"2011-08-17","21:51:51"
"755",33.109216,-117.314434,"2011-08-17","21:51:52"
"756",33.109006,-117.3143,"2011-08-17","21:51:53"
"757",33.108798,-117.31417,"2011-08-17","21:51:54"
"758",33.108594,-117.314042,"2011-08-17","21:51:55"
"759",33.10839,-117.313914,"2011-08-17","21:51:56"
"760",33.108195,-117.313781,"2011-08-17","21:51:57"
"761",33.107994,-117.313649,"2011-08-17","21:51:58"
"762",33.107798,-117.313521,"2011-08-17","21:51:59"
"763",33.107603,-117.3134,"2011-08-17","21:52:00"
"764",33.10741,-117.31328,"2011-08-17","21:52:01"
"765",33.107218,-117.313158,"2011-08-17","21:52:02"
"766",33.107029,-117.313037,"2011-08-17","21:52:03"
"767",33.106835,-117.312922,"2011-08-17","21:52:04"
"768",33.106645,-117.312798,"2011-08-17","21:52:05"
"769",33.106454,-117.312674,"2011-08-17","21:52:06"
"770",33.106259,-117.312546,"2011-08-17","21:52:07"
"771",33.106066,-117.312422,"2011-08-17","21:52:08"
"772",33.105871,-117.312293,"2011-08-17","21:52:09"
"773",33.105667,-117.312172,"2011-08-17","21:52:10"
"774",33.105465,-117.312038,"2011-08-17","21:52:11"
"775",33.105259,-117.311902,"2011-08-17","21:52:12"
"776",33.105051,-117.311769,"2011-08-17","21:52:13"
"777",33.104832,-117.31164,"2011-08-17","21:52:14"
"778",33.104619,-117.311493,"2011-08-17","21:52:15"
"779",33.104401,-117.311344,"2011-08-17","21:52:16"
"780",33.104179,-117.311199,"2011-08-17","21:52:17"
"781",33.103957,-117.311063,"2011-08-17","21:52:18"
"782",33.103735,-117.310917,"2011-08-17","21:52:19"
"783",33.103509,-117.310765,"2011-08-17","21:52:20"
"784",33.103282,-117.310615,"2011-08-17","21:52:21"
"785",33.103051,-117.310457,"2011-08-17","21:52:22"
"786",33.102807,-117.310308,"2011-08-17","21:52:23"
"787",33.102562,-117.310153,"2011-08-17","21:52:24"
"788",33.10231,-117.309998,"2011-08-17","21:52:25"
"789",33.102056,-117.309835,"2011-08-17","21:52:26"
"790",33.101802,-117.309659,"2011-08-17","21:52:27"
"791",33.101538,-117.30949,"2011-08-17","21:52:28"
"792",33.101278,-117.309318,"2011-08-17","21:52:29"
"793",33.101011,-117.309153,"2011-08-17","21:52:30"
"794",33.100736,-117.308992,"2011-08-17","21:52:31"
"795",33.100462,-117.308831,"2011-08-17","21:52:32"
"796",33.100191,-117.308668,"2011-08-17","21:52:33"
"797",33.099925,-117.308493,"2011-08-17","21:52:34"
"798",33.099657,-117.308316,"2011-08-17","21:52:35"
"799",33.099391,-117.30814,"2011-08-17","21:52:36"
"800",33.099125,-117.307967,"2011-08-17","21:52:37"
"801",33.098856,-117.307792,"2011-08-17","21:52:38"
"802",33.098585,-117.307623,"2011-08-17","21:52:39"
"803",33.098309,-117.307458,"2011-08-17","21:52:40"
"804",33.098038,-117.307276,"2011-08-17","21:52:41"
"805",33.097764,-117.307093,"2011-08-17","21:52:42"
"806",33.097495,-117.306903,"2011-08-17","21:52:43"
"807",33.097229,-117.306713,"2011-08-17","21:52:44"
"808",33.096965,-117.306527,"2011-08-17","21:52:45"
"809",33.096708,-117.306352,"2011-08-17","21:52:46"
"810",33.096452,-117.306182,"2011-08-17","21:52:47"
"811",33.096193,-117.306021,"2011-08-17","21:52:48"
"812",33.095945,-117.305859,"2011-08-17","21:52:49"
"813",33.09571,-117.305707,"2011-08-17","21:52:50"
"814",33.095491,-117.305561,"2011-08-17","21:52:51"
"815",33.095277,-117.305418,"2011-08-17","21:52:52"
"816",33.09506,-117.305285,"2011-08-17","21:52:53"
"817",33.094845,-117.305146,"2011-08-17","21:52:54"
"818",33.094633,-117.30501,"2011-08-17","21:52:55"
"819",33.09441,-117.304872,"2011-08-17","21:52:56"
"820",33.094189,-117.304728,"2011-08-17","21:52:57"
"821",33.093962,-117.304579,"2011-08-17","21:52:58"
"822",33.093731,-117.304429,"2011-08-17","21:52:59"
"823",33.0935,-117.304275,"2011-08-17","21:53:00"
"824",33.093266,-117.304116,"2011-08-17","21:53:01"
"825",33.093037,-117.303971,"2011-08-17","21:53:02"
"826",33.092807,-117.303822,"2011-08-17","21:53:03"
"827",33.092583,-117.303672,"2011-08-17","21:53:04"
"828",33.092358,-117.303523,"2011-08-17","21:53:05"
"829",33.092134,-117.30338,"2011-08-17","21:53:06"
"830",33.091912,-117.303235,"2011-08-17","21:53:07"
"831",33.091692,-117.303092,"2011-08-17","21:53:08"
"832",33.09147,-117.302949,"2011-08-17","21:53:09"
"833",33.09125,-117.302803,"2011-08-17","21:53:10"
"834",33.09102,-117.302663,"2011-08-17","21:53:11"
"835",33.090788,-117.30252,"2011-08-17","21:53:12"
"836",33.090554,-117.302367,"2011-08-17","21:53:13"
"837",33.090309,-117.302212,"2011-08-17","21:53:14"
"838",33.090062,-117.302043,"2011-08-17","21:53:15"
"839",33.089818,-117.30188,"2011-08-17","21:53:16"
"840",33.089572,-117.301717,"2011-08-17","21:53:17"
"841",33.089327,-117.30156,"2011-08-17","21:53:18"
"842",33.089086,-117.301404,"2011-08-17","21:53:19"
"843",33.088851,-117.301252,"2011-08-17","21:53:20"
"844",33.088632,-117.301111,"2011-08-17","21:53:21"
"845",33.088435,-117.300974,"2011-08-17","21:53:22"
"846",33.08825,-117.300852,"2011-08-17","21:53:23"
"847",33.088072,-117.300734,"2011-08-17","21:53:24"
"848",33.087887,-117.30061,"2011-08-17","21:53:25"
"849",33.087704,-117.300487,"2011-08-17","21:53:26"
"850",33.087524,-117.300367,"2011-08-17","21:53:27"
"851",33.087345,-117.300254,"2011-08-17","21:53:28"
"852",33.087171,-117.300141,"2011-08-17","21:53:29"
"853",33.086999,-117.300026,"2011-08-17","21:53:30"
"854",33.086828,-117.299916,"2011-08-17","21:53:31"
"855",33.086659,-117.2998,"2011-08-17","21:53:32"
"856",33.086486,-117.299688,"2011-08-17","21:53:33"
"857",33.086319,-117.299578,"2011-08-17","21:53:34"
"858",33.086162,-117.299474,"2011-08-17","21:53:35"
"859",33.086012,-117.299377,"2011-08-17","21:53:36"
"860",33.085872,-117.299289,"2011-08-17","21:53:37"
"861",33.085745,-117.299204,"2011-08-17","21:53:38"
"862",33.085626,-117.299131,"2011-08-17","21:53:39"
"863",33.085534,-117.299074,"2011-08-17","21:53:40"
"864",33.085427,-117.299007,"2011-08-17","21:53:42"
"865",33.085336,-117.298945,"2011-08-17","21:53:45"
"866",33.085255,-117.298897,"2011-08-17","21:53:47"
"867",33.085114,-117.298815,"2011-08-17","21:53:49"
"868",33.085028,-117.298758,"2011-08-17","21:53:50"
"869",33.08492,-117.298691,"2011-08-17","21:53:51"
"870",33.084828,-117.298629,"2011-08-17","21:53:52"
"871",33.084719,-117.29856,"2011-08-17","21:53:53"
